repo_name,language,description,stars,forks,watchers,open_issues,closed_issues,open_pull_requests,merged_pull_requests,contributors,commits,releases,license,topics,created_date,last_commit_date,readme_length,has_ci,test_coverage,has_code_of_conduct,has_contributing_guide,has_wiki,has_pages,has_discussions,default_branch,is_archived,is_fork,size_kb
easy-wave-go,TypeScript,Scalable SDK for data processing,7,1,1,6,23,1,8,5,350,5,LGPL-3.0,angular|frontend|web|api|cli,2023-04-04,2024-12-18,3097,1,68.4,0,0,0,0,0,main,0,0,59472
awesome-core-storm,Kotlin,modular tool built with Kotlin,0,0,0,3,43,1,29,1,217,22,Apache-2.0,android|backend|multiplatform|mobile|fine-tuning,2022-10-09,2024-12-23,2587,0,,0,1,1,0,0,main,0,0,21004
quick-flow-bot,JavaScript,Batteries-included tool for web applications,9,3,4,3,35,1,23,2,244,5,MIT,typescript|web,2023-12-27,2024-12-03,825,0,,0,0,0,0,0,develop,0,0,3985
hyper-link,Scala,A blazing-fast tool for microservices,1,0,0,1,19,0,9,1,92,2,MIT,big-data|database,2024-05-24,2024-12-01,1469,0,,0,0,0,1,0,develop,0,0,453
go-bridge-app,TypeScript,Fast and lightweight pipeline for authentication,43,0,6,4,20,1,11,7,2333,10,MIT,web|angular|frontend,2019-08-06,2024-12-20,285,0,,0,0,0,0,0,main,0,1,6075
micro-guard-ai,JavaScript,platform framework for building real-time analytics,4,4,0,6,35,2,14,1,253,5,None,frontend|web|graphics|data-pipeline|graphql,2022-09-18,2024-08-24,1620,0,,0,0,0,0,0,main,0,1,14742
hyper-forge-link,Java,Production-ready platform for database management,6,9,3,0,14,0,6,4,299,6,GPL-3.0,backend|tool|serverless|mobile,2023-06-03,2024-11-25,109,0,,0,0,0,0,0,master,0,0,2684
free-bench-agent,TypeScript,Open-source toolkit for database management,10,11,3,1,9,0,3,4,586,0,GPL-3.0,react|web|frontend|nlp|kubernetes,2024-02-09,2024-09-16,200,0,,0,0,0,0,0,main,0,0,1145
mini-wave-sync,JavaScript,Production-ready server for log analysis,1,0,0,7,28,2,8,1,240,56,MIT,web|typescript|nodejs|react,2020-02-15,2024-12-07,1451,1,82.2,0,0,0,0,0,main,0,0,1242
mini-track-agent,Java,High-performance framework for web applications,18,0,5,9,29,2,18,5,1227,12,Apache-2.0,android|backend|nlp|computer-vision|machine-learning,2023-02-17,2024-11-19,2405,0,,0,1,1,0,0,master,0,0,9104
nano-vault-serve,Python,Open-source engine for real-time analytics,48,9,4,1,7,0,4,10,473,72,GPL-3.0,automation|machine-learning|cli|microservices|transformers,2017-09-28,2024-11-30,307,0,,1,0,1,0,0,master,0,0,1010
py-flow-api,TypeScript,service framework for building data processing,3,0,2,22,98,2,63,3,181,6,None,web|tensorflow,2023-10-11,2024-10-21,2290,0,,0,1,0,1,0,main,0,0,7964
simpletrack,Go,Fast and lightweight platform for message queuing,10,1,0,1,6,0,2,5,429,43,GPL-3.0,devops|microservices|cli,2021-03-19,2024-12-09,1010,1,50.6,0,0,0,0,0,develop,0,0,481
super-sync-app,TypeScript,Batteries-included toolkit for microservices,8,0,1,3,10,1,7,5,183,16,Apache-2.0,frontend|api|angular|react|pytorch,2021-11-06,2024-12-31,4756,1,59.5,0,0,0,1,0,main,0,0,1536
mini-light-sync,Swift,High-performance tool for task scheduling,4,0,0,0,9,0,4,1,170,7,MIT,mobile|apple|ios|macos|swiftui,2023-06-17,2024-12-25,6813,0,,0,0,0,0,0,main,0,0,994
magicbot,JavaScript,Batteries-included framework for message queuing,8,1,0,1,12,0,5,1,239,19,MIT,nodejs|react|frontend|typescript|wasm,2022-10-05,2024-11-02,110,0,,1,0,0,0,0,main,0,0,1182
auto-wave-sync,Dart,Batteries-included server for real-time analytics,19,0,1,5,28,0,16,1,260,39,Apache-2.0,mobile|api|awesome-list|documentation|go,2019-05-20,2024-09-21,12686,1,65.0,1,0,1,0,0,develop,0,0,441
py-lens-spark,PHP,High-performance SDK for CI/CD pipelines,2,0,2,2,17,0,9,1,116,1,Apache-2.0,wordpress|laravel|cms,2024-07-11,2024-11-23,3478,0,,0,0,1,0,0,main,0,0,41928
fast-lab-bench,Dart,High-performance service for authentication,1,0,0,2,26,0,17,1,23,0,MPL-2.0,mobile|cross-platform|fine-tuning,2024-12-20,2024-12-21,2353,1,65.5,1,1,0,1,0,develop,0,0,2352
smartgraph,Swift,Fast and lightweight service for container orchestration,38,7,12,19,76,6,40,1,149,2,MIT,swiftui|mobile|apple|computer-vision|web,2023-09-28,2024-08-23,874,1,28.6,0,0,0,0,0,main,0,0,545
nano-graph-pipe,Python,Modern server written in Python,0,5,0,12,100,3,77,1,32,1,None,machine-learning|data-science|web,2024-08-23,2024-08-23,2052,1,48.2,1,0,1,0,0,main,0,0,11859
forge-ai,Java,Production-ready framework for API development,5,6,1,0,6,0,3,5,667,0,MIT,spring|backend,2024-07-11,2024-12-29,1865,0,,0,0,0,1,0,main,0,0,2985
meta-core-ai,Python,Batteries-included tool for data visualization,17,0,3,3,15,1,4,4,995,36,Unlicense,web|education,2019-04-10,2024-07-10,3537,0,,0,0,0,0,0,main,0,0,50599
deep-kit-form,PHP,dashboard framework for building task scheduling,21,0,4,1,9,0,5,5,1047,5,Apache-2.0,cms|machine-learning|typescript,2023-10-29,2024-10-07,1974,0,,0,0,1,0,0,develop,0,0,5686
ultraform,Go,Production-ready dashboard for data processing,34,3,1,1,18,0,12,10,538,3,None,kubernetes|microservices|cli,2024-08-13,2024-10-26,2553,0,,0,0,0,0,0,main,0,0,3547
awesome-flow-agent,JavaScript,Production-ready library for real-time analytics,2,1,0,1,17,0,9,1,134,11,BSD-3,nodejs|react|web|streaming,2023-01-12,2024-12-09,2866,0,,0,0,0,0,0,master,0,1,269
magicedge,C,Modern toolkit written in C,9,0,0,3,27,0,12,3,60,0,Apache-2.0,networking|systems,2024-12-25,2024-12-27,120,1,47.8,0,0,0,0,0,develop,0,0,48371
turbo-guard-flow,Python,SDK framework for building data visualization,28,11,6,1,25,0,14,9,1169,3,None,api|automation|javascript|machine-learning|framework,2024-05-13,2024-12-24,923,0,,0,0,0,0,0,develop,0,0,2806
meta-track-api,Go,Open-source SDK for data visualization,1,0,0,2,7,0,4,1,57,9,MIT,cloud|kubernetes|cli,2023-11-17,2024-10-11,1158,1,30.0,0,0,0,0,1,master,0,0,1255
magic-kit,C#,Fast and lightweight pipeline for CI/CD pipelines,14,6,0,1,12,0,7,7,2116,14,MIT,game-engine|performance|cross-platform,2022-09-11,2024-12-14,800,0,,0,0,0,1,0,main,0,0,3825
simple-spark-pipe,Python,Production-ready CLI for database management,5,0,0,0,2,0,1,2,76,26,MIT,automation|api|data-science,2020-03-02,2024-12-01,4702,0,,0,0,0,0,0,main,0,0,535
turbo-agent-kit,Go,Batteries-included platform for API development,4,0,0,2,18,0,8,2,8,0,Apache-2.0,cli|microservices|pytorch|data-science|rag,2024-12-16,2024-12-19,8406,0,,0,0,1,0,0,master,0,0,7362
fast-stack,PHP,High-performance engine for database management,5,0,0,3,24,1,16,4,141,10,None,cms|backend|devops|testing,2023-10-04,2024-10-31,1442,0,,0,0,0,0,0,main,0,0,162744
nano-lab-dev,Python,Production-ready engine for data processing,31,13,2,0,5,0,2,10,704,3,MIT,data-science|web|api|automation,2024-08-22,2024-11-24,1547,0,,0,0,0,1,0,main,0,0,14771
turbo-vault-pipe,Java,library framework for building log analysis,3,0,0,0,19,0,9,1,218,21,GPL-3.0,microservices|android|performance,2022-03-26,2024-12-15,1369,0,,1,0,1,0,0,main,0,0,565
magicserve,JavaScript,High-performance dashboard for API development,7,4,0,2,30,0,18,2,466,11,Apache-2.0,typescript|react|web|nodejs|rag,2023-05-05,2024-12-09,187,1,81.5,0,0,0,0,0,develop,0,0,21111
magic-vault-pipe,C++,Batteries-included service for CI/CD pipelines,2,0,0,4,34,0,17,1,87,3,BSD-3,embedded|graphics,2024-03-01,2024-12-22,409,0,,0,0,0,0,0,master,0,0,2581
open-lab-edge,Python,Scalable service for container orchestration,137,30,9,3,33,1,16,8,776,3,AGPL-3.0,api|machine-learning|llm|automation|python,2024-08-18,2024-12-05,489,1,68.3,0,0,1,0,1,main,0,0,3311
pro-scan-ml,Shell,High-performance pipeline for container orchestration,0,0,0,0,2,0,0,1,191,24,BSD-3,devops|linux,2022-09-18,2024-11-08,2933,1,50.9,0,1,0,0,0,main,0,0,6358
awesometrack,Scala,Production-ready CLI for data processing,11,2,0,6,43,1,23,3,272,2,MIT,jvm|data-science,2023-12-15,2024-12-05,779,1,67.9,0,0,1,0,0,develop,0,0,821
smart-light-wave,JavaScript,lightweight library built with JavaScript,5519,1821,412,97,732,18,581,17,3489,32,Apache-2.0,nodejs|typescript|frontend|etl|flutter,2022-01-11,2024-09-13,1452,1,33.8,1,1,1,0,0,main,0,0,81783
pysync,JavaScript,A async service for container orchestration,10,5,1,6,34,0,24,6,401,5,GPL-3.0,frontend|pytorch,2023-04-10,2024-08-22,1014,1,60.9,0,0,0,0,0,main,0,0,10720
nano-pipe-js,Go,Production-ready library for log analysis,17,3,0,7,49,1,33,8,1177,1,Apache-2.0,microservices|cli|kubernetes,2024-02-07,2024-09-08,927,0,,0,1,1,0,0,develop,0,0,1087
turbo-guard-ml,C#,Open-source toolkit for container orchestration,62,17,1,2,39,0,21,4,947,35,LGPL-3.0,desktop|enterprise|nlp|ios|backend,2020-08-10,2024-12-01,16461,1,59.2,0,0,1,0,0,master,0,0,4504
simple-graph,Java,Modern SDK written in Java,2,8,0,0,3,0,2,3,752,12,Apache-2.0,android|spring|enterprise|microservices,2022-09-26,2025-01-01,1328,0,,0,0,0,0,0,main,0,1,2039
quick-light-bench,Python,Batteries-included tool for ML model deployment,1,0,0,1,8,0,6,1,137,35,MIT,machine-learning|web|api|automation|serverless,2022-01-04,2024-08-13,6175,1,31.8,0,0,1,0,0,master,0,0,1166
awesomeguard,Python,Batteries-included platform for log analysis,2,0,6,1,4,0,1,3,176,8,None,machine-learning|automation|mobile|database|fine-tuning,2023-05-21,2024-04-29,501,0,,0,0,1,0,0,main,0,0,30950
simple-flow-scan,R,toolkit framework for building data visualization,5,0,1,1,9,0,4,4,577,16,Apache-2.0,statistics|mobile,2023-01-02,2024-10-18,317,0,,0,0,0,0,0,main,0,0,58202
link-ml,Java,Open-source pipeline for data processing,7,7,1,3,10,0,7,3,432,4,BSD-3,backend|microservices|react,2023-01-24,2024-12-14,3561,0,,0,0,0,1,0,master,0,0,2806
bridge,Kotlin,Scalable service for real-time analytics,16,0,2,0,1,0,0,8,608,6,MIT,spring|mlops|tensorflow,2023-11-04,2024-11-11,1522,0,,0,0,1,0,0,main,0,0,5603
deep-lab-bench,Java,Scalable tool for message queuing,2,2,6,0,1,0,0,1,110,6,Apache-2.0,enterprise|backend|cross-platform|frontend|rag,2024-03-23,2024-12-23,2480,1,85.2,0,0,0,1,0,main,0,1,4626
quick-form-ai,C,Fast and lightweight dashboard for task scheduling,24,0,5,7,32,2,24,7,1000,8,ISC,linux|embedded,2020-06-11,2024-09-24,11186,0,,0,0,0,0,1,main,0,0,25662
py-core-ai,Python,High-performance pipeline for real-time analytics,1,0,1,6,32,2,14,1,113,6,ISC,automation|machine-learning|web|api,2024-02-25,2024-12-27,1430,0,,0,0,0,0,0,main,0,0,801
magic-bot-craft,Python,A real-time server for microservices,2,10,0,2,20,0,11,1,58,3,None,web|open-source|data-pipeline,2024-09-21,2024-11-05,1864,1,77.3,1,0,0,0,0,main,0,0,32864
ultra-spark-core,C,Batteries-included server for ML model deployment,3,0,0,8,57,1,21,1,14,4,None,systems|linux|embedded,2023-11-16,2024-11-16,788,0,,0,0,0,0,0,develop,0,0,5600
turbo-hub-stack,Shell,Production-ready toolkit for database management,8,0,0,4,23,1,12,3,608,16,MPL-2.0,cli|observability|nlp|education,2022-10-20,2024-12-28,1438,0,,0,0,1,0,0,main,0,0,6996
py-sync-ml,JavaScript,A distributed dashboard for message queuing,2,1,0,0,20,0,6,1,169,28,MIT,react|frontend|wasm,2021-04-16,2024-12-26,1598,1,52.9,0,0,1,1,1,main,0,0,6071
super-bridge-io,TypeScript,blazing-fast server built with TypeScript,66,6,5,5,21,1,10,11,2364,17,MIT,angular|automation,2023-04-03,2024-12-09,2401,1,60.7,1,1,1,0,0,main,0,0,5454
hyper-storm-ml,Java,Scalable CLI for real-time analytics,16,3,2,6,64,2,35,2,515,6,MPL-2.0,enterprise|documentation|education|desktop|awesome-list,2021-12-18,2025-01-01,1783,0,,0,0,0,0,0,master,0,0,29082
ultradash,TypeScript,Batteries-included toolkit for database management,11,0,2,4,49,1,31,4,1391,41,MIT,react|microservices,2020-04-17,2024-11-30,192,1,39.7,0,0,0,0,0,main,0,0,3433
super-sync-craft,JavaScript,Open-source SDK for file management,8,0,0,11,81,4,32,4,458,25,MIT,typescript|react|nodejs|web|frontend,2021-05-10,2024-12-17,7610,0,,0,0,1,0,0,develop,0,0,1372
smart-lab-graph,Scala,Modern engine written in Scala,1,0,1,1,14,0,10,1,140,5,Apache-2.0,data-science|data-pipeline|documentation|graphql|rag,2024-02-23,2024-07-17,1262,0,,0,0,1,0,0,main,0,0,1840
fast-pipe-ai,JavaScript,real-time SDK built with JavaScript,2,5,2,2,14,0,4,1,270,31,BSD-3,web|frontend|react|typescript|database,2020-12-31,2024-12-21,7771,0,,0,0,0,0,1,master,0,0,174500
spark-js,C++,engine framework for building data processing,11,4,0,0,4,0,2,4,1447,36,GPL-3.0,systems|embedded|performance|graphics,2021-03-04,2024-10-07,457,0,,0,0,1,0,0,main,0,0,59779
magic-vault-light,Python,Batteries-included engine for ML model deployment,2,3,1,0,23,0,17,3,327,5,MIT,machine-learning|serverless|education|mlops,2024-05-03,2024-09-23,635,0,,0,0,1,0,0,main,0,0,2095
open-storm-bridge,Python,High-performance tool for authentication,2,0,6,1,8,0,5,1,23,0,BSD-3,data-science|microservices|mobile|wasm|automation,2024-06-12,2024-12-23,907,0,,0,1,0,0,0,master,0,0,2023
quick-pipe-hub,Rust,Production-ready pipeline for web applications,111,10,15,4,51,1,28,3,735,28,Apache-2.0,systems|wasm|devops|web|open-source,2020-04-01,2024-12-01,828,0,,0,0,1,1,0,main,0,0,1768
meta-pipe-wave,JavaScript,Scalable framework for task scheduling,4,0,0,0,17,0,6,4,803,19,None,typescript|frontend|nodejs|react|docker,2022-09-03,2024-12-10,1828,0,,0,0,0,0,0,develop,0,0,8918
reactform,Rust,Scalable dashboard for container orchestration,1,0,0,8,66,0,23,1,223,0,MIT,systems|cli|wasm,2023-07-18,2024-10-31,4202,0,,0,0,1,0,0,main,0,0,2003
micro-agent-go,Python,Open-source engine for web applications,1,2,0,7,36,1,23,1,123,14,MIT,machine-learning|automation|tensorflow,2021-03-23,2024-10-25,5902,1,77.6,0,0,0,0,0,main,0,0,1514
easy-lab-track,Shell,Modern SDK written in Shell,1,0,0,3,53,1,19,1,23,0,Apache-2.0,automation|react,2024-11-29,2024-12-27,647,1,75.0,0,0,0,0,0,main,0,0,1842
mini-core-ai,C#,Scalable library for microservices,4,0,0,8,35,1,11,4,343,1,ISC,desktop|enterprise,2024-09-26,2024-10-10,576,1,43.6,0,1,0,0,0,develop,0,0,4961
micro-agent-graph,Kotlin,Fast and lightweight platform for real-time analytics,1,0,2,0,11,0,5,1,234,32,MIT,multiplatform|pytorch|rust|cli|llm,2021-07-15,2024-12-12,2854,0,,0,0,0,0,0,main,0,0,45354
open-craft-dev,Python,Open-source library for message queuing,43,9,7,5,48,2,18,3,420,20,ISC,web|automation|desktop,2022-10-22,2025-01-01,367,1,11.8,0,0,1,0,0,main,0,1,3064
nano-graph-craft,JavaScript,Batteries-included tool for ML model deployment,7,8,1,5,23,1,16,3,132,0,MIT,frontend|react|serverless,2024-11-29,2024-12-05,2706,1,65.7,0,0,1,0,0,develop,0,0,4906
next-form-go,TypeScript,Modern SDK written in TypeScript,3,0,3,1,12,0,6,3,16,0,Apache-2.0,angular|web|pytorch|monitoring,2024-11-16,2024-12-28,882,0,,0,1,1,0,0,main,0,0,20692
hyper-storm-go,Go,High-performance dashboard for API development,10,0,0,2,6,0,4,6,682,16,MIT,microservices|cli|kubernetes|devops|cloud,2023-02-22,2024-11-07,722,0,,1,0,1,0,0,main,0,0,3840
fast-pilot-agent,JavaScript,Production-ready CLI for log analysis,1,0,0,6,38,1,18,1,75,6,MIT,react|nodejs|frontend|typescript|web,2024-04-13,2024-11-30,103,0,,0,0,0,0,0,main,0,0,4529
nano-serve-wave,Python,High-performance CLI for container orchestration,24,0,8,5,14,1,10,1,26,0,MIT,automation|machine-learning|android|kubernetes|framework,2024-01-05,2024-12-01,1749,0,,0,0,0,0,0,develop,0,0,12406
quick-lens-sync,TypeScript,framework framework for building container orchestration,6,5,2,0,9,0,7,1,379,26,None,react|api|angular|kubernetes,2021-02-21,2024-09-25,4885,0,,0,1,1,0,0,main,0,1,12507
deep-scan-io,JavaScript,Fast and lightweight service for data processing,9,6,2,2,15,0,8,5,1591,16,None,web|typescript|frontend,2022-05-13,2024-12-10,294,0,,0,1,0,0,0,master,1,0,62513
go-bench-api,TypeScript,Production-ready pipeline for database management,21,0,0,7,69,2,27,5,924,17,GPL-3.0,web|angular|database|microservices|typescript,2022-10-09,2024-12-29,1776,0,,0,0,0,0,0,master,0,0,11414
smartagent,JavaScript,Open-source engine for authentication,2,0,0,0,54,0,17,1,121,23,MIT,typescript|web|frontend|react,2022-04-09,2024-11-17,2106,0,,0,1,1,0,0,main,0,0,3431
go-lab-pipe,JavaScript,Open-source library for database management,0,0,0,17,44,4,33,1,154,1,MIT,typescript|react|frontend,2023-08-29,2024-12-08,582,0,,0,0,1,0,1,master,0,0,7283
pycraft,Rust,Open-source engine for data processing,4,1,5,0,51,0,28,3,650,4,MIT,cli|python|devops|monitoring,2023-08-25,2024-12-16,1988,0,,0,0,0,0,0,main,0,1,3408
fast-sync-pipe,TypeScript,Open-source engine for database management,55,7,1,3,16,0,6,6,2185,42,None,web|react|desktop|wasm,2020-09-21,2024-10-24,3862,0,,0,1,1,0,0,main,0,0,32649
go-graph-scan,TypeScript,A modular dashboard for authentication,1,4,2,7,19,0,9,1,22,0,MIT,frontend|angular|monitoring,2024-11-27,2024-12-03,1412,0,,0,0,1,0,0,main,0,0,2618
gobridge,Go,High-performance toolkit for API development,12,4,2,3,18,0,13,3,682,24,Apache-2.0,kubernetes|typescript|performance|web|database,2022-07-19,2024-12-11,2402,0,,0,0,1,0,0,main,0,0,4361
pro-spark-scan,Ruby,Open-source engine for data visualization,12,4,0,8,45,3,35,6,138,1,Apache-2.0,rails|api,2024-08-27,2024-12-29,903,0,,0,0,0,0,0,main,0,0,1228
go-wave-light,TypeScript,library framework for building real-time analytics,2,0,3,0,0,0,0,1,211,26,None,frontend|api|automation,2022-08-30,2024-12-24,3065,0,,0,0,1,0,0,develop,1,0,1440
super-bridge-ui,Go,Fast and lightweight dashboard for real-time analytics,14,1,0,2,24,0,13,5,115,1,None,kubernetes|devops|microservices|pytorch,2024-10-28,2024-11-23,158,0,,0,0,0,0,0,main,0,0,9411
simple-pipe-bridge,Dart,High-performance SDK for database management,88,9,6,1,10,0,7,13,6744,60,MIT,frontend|ui,2015-01-04,2024-12-12,3383,0,,1,0,0,0,0,main,0,0,5229
free-dash-guard,Java,Fast and lightweight platform for file management,0,0,1,1,14,0,9,1,271,14,MIT,android|ios|data-science|library|nlp,2021-05-19,2024-11-15,4809,0,,0,0,1,0,0,main,0,1,1703
reactforge,C,Scalable framework for CI/CD pipelines,2,0,0,2,14,0,8,2,14,3,MIT,systems|performance|embedded,2024-09-01,2024-09-18,469,1,31.8,0,0,1,1,0,main,0,0,1402
hyper-scan-light,PHP,Batteries-included dashboard for API development,0,4,0,3,11,0,7,1,159,15,Apache-2.0,cms|backend|rag|streaming,2023-02-20,2024-12-08,432,0,,1,1,0,0,0,main,0,0,10807
easy-lens-ai,Python,Scalable server for authentication,49,3,0,1,9,0,6,8,2248,89,Apache-2.0,data-science|cross-platform|api|web,2016-06-09,2024-12-31,9139,0,,0,0,0,0,0,develop,0,0,27133
deepcraft,TypeScript,Batteries-included service for data processing,18,7,0,6,36,1,21,7,1240,4,MIT,frontend|rag,2024-02-13,2024-11-14,1998,1,58.6,1,0,0,0,1,main,0,0,62492
pro-bridge-bridge,C++,Scalable service for microservices,1,0,0,2,18,0,9,1,184,25,LGPL-3.0,systems|embedded|game-engine|nodejs|wasm,2022-05-26,2024-11-18,182,0,,0,0,0,0,0,develop,0,0,953
microform,Lua,Production-ready toolkit for API development,9,0,3,1,7,0,4,5,486,53,Apache-2.0,game-engine|modding,2015-05-02,2024-11-23,938,0,,1,0,0,0,0,main,0,0,15470
super-craft-flow,Java,distributed library built with Java,4,8,1,5,25,1,17,2,527,10,ISC,spring|tensorflow|docker|cli|embedded,2022-04-24,2024-11-10,149,0,,0,0,0,0,0,develop,0,0,6396
mini-stack-kit,Python,type-safe library built with Python,2,0,0,10,61,4,24,1,142,7,MIT,data-science|web|serverless,2024-05-09,2024-11-23,882,1,17.5,0,0,0,1,0,develop,0,0,3278
bot,Go,server framework for building microservices,16,10,0,5,32,0,17,4,798,10,Apache-2.0,cli|flutter|mlops|web|desktop,2022-01-04,2024-11-16,1209,0,,0,0,1,1,0,master,0,0,13836
quick-bench-rs,Python,Batteries-included dashboard for data visualization,3,0,0,0,17,0,10,2,514,5,ISC,data-science|framework|devops|mlops,2022-11-17,2024-12-27,2446,0,,0,0,0,0,0,main,0,0,2157
bench-ui,Ruby,Production-ready server for data visualization,3,1,0,1,5,0,3,3,107,1,MIT,automation|web|api|rails|devops,2024-09-24,2024-11-01,1213,1,62.0,0,0,1,0,0,master,0,0,1243
openpilot,Java,High-performance tool for container orchestration,1,1,0,0,11,0,5,1,59,7,MIT,android|spring|microservices|backend|enterprise,2024-03-10,2024-11-20,7706,0,,0,0,1,0,0,main,0,0,436
go-forge-lens,C#,Modern server written in C#,7,0,5,2,12,0,5,2,145,0,MIT,desktop|game-engine,2024-11-01,2024-11-27,1387,0,,0,0,1,0,0,master,0,1,40592
magicstorm,Kotlin,Scalable service for real-time analytics,2,0,2,3,22,1,8,2,127,4,GPL-3.0,mobile|typescript,2024-06-29,2024-08-15,117,1,20.6,0,0,0,0,0,main,0,0,17675
magic-graph-dev,Rust,Fast and lightweight server for log analysis,5,0,0,2,7,0,5,1,205,12,Apache-2.0,cli|microservices,2023-12-09,2024-09-06,2499,0,,0,1,0,0,0,main,0,1,991
nano-wave-lens,Rust,A blazing-fast service for database management,5,0,0,2,21,0,12,3,164,0,MIT,embedded|backend,2024-12-01,2024-12-14,1358,0,,0,0,1,0,0,develop,0,0,766
smart-guard-api,Ruby,real-time service built with Ruby,2,10,0,1,29,0,12,1,153,21,ISC,api|rails,2023-02-18,2024-10-05,942,0,,0,0,1,0,0,main,0,0,10602
lens-io,Swift,A distributed CLI for real-time analytics,3,0,0,1,12,0,6,2,235,1,MIT,swiftui|apple|microservices,2024-06-15,2024-12-08,4159,0,,0,0,1,0,0,main,1,0,739
magic-lab-pilot,Kotlin,High-performance toolkit for ML model deployment,214,66,31,10,54,3,16,14,3039,12,MIT,multiplatform|mobile|backend|python,2023-03-17,2024-09-21,3776,0,,0,0,0,0,0,main,0,0,17816
go-sync-js,Python,Production-ready pipeline for data processing,8,7,0,6,47,1,14,4,500,27,None,api|cloud|react,2022-06-01,2024-10-29,430,0,,0,0,0,0,1,main,0,0,108135
quickwave,Go,Scalable toolkit for file management,4,3,1,6,47,2,22,3,382,9,None,microservices|graphql|typescript|nodejs,2023-04-19,2024-12-06,1640,0,,0,0,1,0,0,main,0,0,2107
